id_poliza,num_poliza,nombre_x,apellido_paterno,apellido_materno,rfc,fecha_nacimiento,edad,sexo,estado_civil,ocupacion,ramo,plan,fecha_emision,fecha_inicio_vigencia,fecha_fin_vigencia,num_renovaciones,status_poliza,motivo_baja,canal_venta,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,suma_asegurada,deducible,prima_neta,prima_total,forma_pago,agente_id,estado,municipio,codigo_postal,nombre_largo_x,tasa_base_x,nombre_largo_y,tasa_base_y,nombre_y,region_x,g_edad,nombre_largo,tasa_base,nombre,region_y,prima_calc,nivel_riesgo,edad_calc,dias_vigencia,fraccion_expuesta
POL-008310,Acc-19-008310,Rosa,Rivera,Flores,RIRF850225QJ7,1985-02-25,41,M,Union libre,Arquitecto,Accidentes Personales,Individual,2019-03-25,2019-03-25,2020-03-25,2,Vigente,,Broker,,,,200000,3000.0,2400.0,2923.2,Trimestral,AG074,Michoacan,Uruapan,79080.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Carmen Ortiz,Estado de Mexico,31-45,Accidentes Personales,0.012,Carmen Ortiz,Estado de Mexico,2784.0,BAJO,41.2,366,1.0
POL-008311,Acc-20-008311,Claudia,Garcia,Romero,GACR771106GI8,1977-11-06,48,F,Soltero,Comerciante,Accidentes Personales,Familiar,2020-01-19,2020-01-19,2021-01-19,0,Vigente,,Broker,,,,300000,2000.0,3600.0,4176.0,Anual,AG011,Sonora,Ciudad Obregon,85732.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Luz Sanchez,Veracruz,46-60,Accidentes Personales,0.012,Luz Sanchez,Veracruz,4176.0,BAJO,48.5,366,1.0
POL-008312,GMM-19-008312,Manuel,Flores,Morales,FLMM901202UA1,1990-12-02,35,F,Divorciado,Tecnico,GMM,Plus,2019-09-29,2019-09-29,2020-09-29,1,Vigente,,Digital,,,,1000000,10000.0,22000.0,26796.0,Trimestral,AG025,Nuevo Leon,Escobedo,54304.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Eduardo Martinez,Tamaulipas,31-45,Gastos Medicos Mayores,0.022,Eduardo Martinez,Tamaulipas,25520.0,ALTO,35.5,366,1.0
POL-008313,GMM-22-008313,Patricia,Morales,Vargas,MOPV040404PB8,2004-04-04,22,M,Viudo,Consultor,GMM,Premium,2022-02-01,2022-02-01,2023-02-01,0,Vencida,,Banca Seguros,,,,500000,20000.0,11000.0,12760.0,Anual,AG074,Sonora,Ciudad Obregon,,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Carmen Ortiz,Estado de Mexico,18-30,Gastos Medicos Mayores,0.022,Carmen Ortiz,Estado de Mexico,12760.0,MEDIO,22.1,365,1.0
POL-008314,GMM-23-008314,Alicia,Perez,Hernandez,PEAH890413PD4,1989-04-13,37,F,Viudo,Analista,GMM,Premium,2023-06-02,2023-06-02,2024-06-02,3,Cancelada,Cambio de producto,Agente,,,,3000000,15000.0,66000.0,78856.8,Semestral,AG024,Veracruz,Orizaba,45730.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Luis Salazar,CDMX,31-45,Gastos Medicos Mayores,0.022,Luis Salazar,CDMX,76560.0,ALTO,37.1,366,1.0
POL-008315,GMM-19-008315,Hector,Jimenez,Diaz,JIHD730314SW1,1973-03-14,53,M,Casado,Contador,GMM,Premium,2019-06-21,2019-06-21,2020-06-21,0,Vencida,,Banca Seguros,,,,2000000,20000.0,52580.0,60992.8,Anual,AG052,Baja California,Mexicali,68091.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Jose Navarro,Jalisco,46-60,Gastos Medicos Mayores,0.022,Jose Navarro,Jalisco,51040.0,ALTO,53.2,366,1.0
POL-008316,Aut-20-008316,Mario,Jimenez,Rivera,JIMR911228NE4,1991-12-28,34,F,Viudo,,Autos,Amplia Plus,2020-08-28,2020-08-28,2021-08-28,1,Vigente,,Agente,Kia,2020.0,Hatchback,150000,8000.0,5250.0,6577.2,Mensual,AG011,Michoacan,Morelia,15670.0,Automoviles,0.035,Automoviles,0.035,Luz Sanchez,Veracruz,31-45,Automoviles,0.035,Luz Sanchez,Veracruz,6090.000000000001,MEDIO,34.4,365,1.0
POL-008317,GMM-24-008317,Silvia,Nunez,Hernandez,NUSH680627ED7,1968-06-27,57,M,Casado,Independiente,GMM,Premium,2024-10-26,2024-10-26,2025-10-26,0,Vigente,,Banca Seguros,,,,2000000,20000.0,55220.0,69179.62,Mensual,AG061,Sonora,Ciudad Obregon,94491.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Ana Gutierrez,Queretaro,46-60,Gastos Medicos Mayores,0.022,Ana Gutierrez,Queretaro,51040.0,ALTO,57.9,365,1.0
POL-008318,GMM-21-008318,Mario,Torres,Castillo,TOMC010507BR9,2001-05-07,24,F,Casado,Administrativo,GMM,Premium,2021-06-16,2021-06-16,2022-06-16,1,Vigente,,Agente,,,,500000,10000.0,11000.0,13142.8,Semestral,AG020,Chihuahua,Cuauhtemoc,69732.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Rocio Ruiz,Coahuila,18-30,Gastos Medicos Mayores,0.022,Rocio Ruiz,Coahuila,12760.0,MEDIO,25.0,365,1.0
POL-008319,Aut-22-008319,Alejandro,Sanchez,Reyes,SAAR791205NQ4,1979-12-05,46,M,Soltero,Ejecutivo,Autos,Amplia Plus,2022-02-18,2022-02-18,2023-02-18,1,Vigente,,Banca Seguros,Ford,2021.0,Pick-up,150000,8000.0,5250.0,6090.0,Anual,AG043,Guanajuato,Salamanca,19318.0,Automoviles,0.035,Automoviles,0.035,Pablo Romero,Yucatan,46-60,Automoviles,0.035,Pablo Romero,Yucatan,6090.000000000001,MEDIO,46.5,365,1.0
POL-008320,Aut-23-008320,Fernando,Nunez,Flores,NUFF780725AB3,1978-07-25,47,M,Soltero,Maestro,Autos,Amplia Plus,2023-06-08,2023-06-08,2024-06-08,2,Vigente,,Digital,Chevrolet,2021.0,Compacto,800000,3000.0,28000.0,32480.0,Anual,AG023,CDMX,Miguel Hidalgo,,Automoviles,0.035,Automoviles,0.035,Monica Silva,Coahuila,46-60,Automoviles,0.035,Monica Silva,Coahuila,32480.000000000004,ALTO,47.8,366,1.0
POL-008321,Aut-19-008321,Rosa,Cruz,Gonzalez,CRRG020915KJ3,2002-09-15,23,M,Soltero,Abogado,Autos,RC+LT,2019-01-15,2019-01-15,2020-01-15,4,Vigente,,Agente,Toyota,2015.0,Sedan,300000,3000.0,10500.0,12545.4,Semestral,AG062,Coahuila,Saltillo,62630.0,Automoviles,0.035,Automoviles,0.035,Martha Medina,Queretaro,18-30,Automoviles,0.035,Martha Medina,Queretaro,12180.000000000002,MEDIO,23.7,365,1.0
POL-008322,Acc-21-008322,Enrique,Sanchez,Mendoza,SAEM810122GZ5,1981-01-22,45,M,Casado,Ingeniero,Accidentes Personales,Familiar,2021-09-15,2021-09-15,2022-09-15,0,Vigente,,Agente,,,,300000,1000.0,3600.0,4176.0,Anual,AG029,Sonora,Nogales,21664.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Manuel Soto,Veracruz,31-45,Accidentes Personales,0.012,Manuel Soto,Veracruz,4176.0,BAJO,45.3,365,1.0
POL-008323,GMM-24-008323,Antonio,Chavez,Romero,CHAR011205WQ0,2001-12-05,24,M,Soltero,Ama de casa,GMM,Basico,2024-07-04,2024-07-04,2025-07-04,0,Vigente,,Agente,,,,200000,20000.0,4400.0,5104.0,Anual,AG077,Chihuahua,Delicias,35738.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Oscar Moreno,Chihuahua,18-30,Gastos Medicos Mayores,0.022,Oscar Moreno,Chihuahua,5104.0,BAJO,24.5,365,1.0
POL-008324,GMM-19-008324,Rocio,Ramos,Cruz,RARC020402TB3,2002-04-02,24,M,Soltero,Gerente,GMM,Plus,2019-11-19,2019-11-19,2020-11-19,2,Vigente,,Agente,,,,500000,15000.0,11000.0,13398.0,Trimestral,AG036,Estado de Mexico,Tlalnepantla,70068.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Norma Dominguez,Jalisco,18-30,Gastos Medicos Mayores,0.022,Norma Dominguez,Jalisco,12760.0,MEDIO,24.1,366,1.0
POL-008325,GMM-20-008325,Enrique,Ruiz,Lopez,RUEL940104PV1,1994-01-04,32,M,Soltero,Empleado,GMM,Elite,2020-10-04,2020-10-04,2021-10-04,0,Vigente,,Broker,,,,500000,5000.0,11000.0,13780.8,Mensual,AG047,Puebla,Izucar,50931.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Silvia Silva,Queretaro,31-45,Gastos Medicos Mayores,0.022,Silvia Silva,Queretaro,12760.0,MEDIO,32.4,365,1.0
POL-008326,GMM-20-008326,Alicia,Ramirez,Morales,RAAM010423XK1,2001-04-23,25,F,Soltero,Gerente,GMM,Elite,2020-12-16,2020-12-16,2021-12-16,3,Vigente,,Broker,,,,500000,20000.0,11000.0,13142.8,Semestral,AG004,Tamaulipas,Reynosa,54356.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Patricia Rios,Veracruz,18-30,Gastos Medicos Mayores,0.022,Patricia Rios,Veracruz,12760.0,MEDIO,25.1,365,1.0
POL-008327,Aut-24-008327,Martha,Lopez,Ramirez,LOMR991101UB0,1999-11-01,26,M,Divorciado,Estudiante,Autos,Amplia,2024-08-20,2024-08-20,2025-08-20,0,Vigente,,Agente,Honda,2024.0,Sedan,600000,8000.0,21000.0,24360.0,Anual,AG077,Coahuila,Torreon,92337.0,Automoviles,0.035,Automoviles,0.035,Oscar Moreno,Chihuahua,18-30,Automoviles,0.035,Oscar Moreno,Chihuahua,24360.000000000004,ALTO,26.5,365,1.0
POL-008328,GMM-20-008328,Laura,Cruz,Martinez,CRLM040111KI4,2004-01-11,22,M,Viudo,Empleado,GMM,Plus,2020-09-24,2020-09-24,2021-09-24,3,Vigente,,Agente,,,,300000,8000.0,6600.0,8038.8,Trimestral,AG069,Jalisco,Tonala,72971.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Enrique Sanchez,Coahuila,18-30,Gastos Medicos Mayores,0.022,Enrique Sanchez,Coahuila,7655.999999999999,MEDIO,22.4,365,1.0
POL-008329,GMM-23-008329,Leticia,Cruz,Silva,CRLS011029ZU2,2001-10-29,24,F,Viudo,Ama de casa,GMM,Plus,2023-02-12,2023-02-12,2024-02-12,2,Vencida,,Banca Seguros,,,,200000,5000.0,4400.0,5104.0,Anual,AG036,Chihuahua,Cuauhtemoc,20007.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Norma Dominguez,Jalisco,18-30,Gastos Medicos Mayores,0.022,Norma Dominguez,Jalisco,5104.0,BAJO,24.6,365,1.0
POL-008330,GMM-19-008330,Laura,Mendoza,Morales,MELM701208TU1,1970-12-08,55,M,Viudo,,GMM,Elite,2019-10-27,2019-10-27,2020-10-27,4,Vigente,,Agente,,,,500000,8000.0,13475.0,16099.93,Semestral,AG048,Michoacan,Apatzingan,57837.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Juan Ramos,Puebla,46-60,Gastos Medicos Mayores,0.022,Juan Ramos,Puebla,12760.0,MEDIO,55.4,366,1.0
POL-008331,Aut-22-008331,Eduardo,Soto,Ramos,SOER771019WT7,1977-10-19,48,M,Viudo,Abogado,Autos,Amplia,2022-02-26,2022-02-26,2023-02-26,1,Vigente,,Agente,Chevrolet,2024.0,Compacto,800000,3000.0,28000.0,35078.4,Mensual,AG005,Estado de Mexico,Toluca,16131.0,Automoviles,0.035,Automoviles,0.035,Claudia Salazar,Estado de Mexico,46-60,Automoviles,0.035,Claudia Salazar,Estado de Mexico,32480.000000000004,ALTO,48.6,365,1.0
POL-008332,Aut-19-008332,Beatriz,Lopez,Sanchez,LOBS860716BS4,1986-07-16,39,F,Divorciado,Analista,Autos,RC+LT,2019-10-12,2019-10-12,2020-10-12,1,Vigente,,Broker,Chevrolet,2015.0,Pick-up,400000,5000.0,14000.0,16240.0,Anual,AG012,CDMX,Tlalpan,35324.0,Automoviles,0.035,Automoviles,0.035,Sandra Garcia,Chihuahua,31-45,Automoviles,0.035,Sandra Garcia,Chihuahua,16240.000000000002,ALTO,39.8,366,1.0
POL-008333,GMM-19-008333,Leticia,Ruiz,Diaz,RULD810819FT4,1981-08-19,44,M,Divorciado,Ejecutivo,GMM,Plus,2019-12-16,2019-12-16,2020-12-16,1,Vigente,,Banca Seguros,,,,300000,8000.0,6996.0,8358.82,Semestral,AG032,Sonora,Guaymas,19926.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Norma Medina,Yucatan,31-45,Gastos Medicos Mayores,0.022,Norma Medina,Yucatan,7655.999999999999,MEDIO,44.7,366,1.0
POL-008334,Aut-24-008334,Monica,Nunez,Mendoza,NUMM800904IW0,1980-09-04,45,F,Union libre,Empleado,Autos,Amplia Plus,2024-01-11,2024-01-11,2025-01-11,3,Vigente,,Digital,BMW,2023.0,SUV,600000,5000.0,21000.0,25090.8,Semestral,AG036,Tamaulipas,Reynosa,88334.0,Automoviles,0.035,Automoviles,0.035,Norma Dominguez,Jalisco,31-45,Automoviles,0.035,Norma Dominguez,Jalisco,24360.000000000004,ALTO,45.7,366,1.0
POL-008335,GMM-22-008335,Alicia,Gomez,Mendoza,GOAM010511TO8,2001-05-11,24,M,Soltero,Administrativo,GMM,Premium,2022-10-26,2022-10-26,2023-10-26,0,Vigente,,Agente,,,,3000000,5000.0,66000.0,80388.0,Trimestral,AG002,Queretaro,Corregidora,20705.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Norma Navarro,Guanajuato,18-30,Gastos Medicos Mayores,0.022,Norma Navarro,Guanajuato,76560.0,ALTO,25.0,365,1.0
POL-008336,Vid-24-008336,Alicia,Rodriguez,Romero,ROAR830119PF8,1983-01-19,43,M,Casado,Gerente,Vida,Permanente,2024-09-22,2024-09-22,2025-09-22,1,Vigente,,Agente,,,,1000000,,20880.0,24947.42,Semestral,AG050,Estado de Mexico,Ecatepec,96670.0,Vida Individual,0.018,Vida Individual,0.018,Gabriela Rios,Nuevo Leon,31-45,Vida Individual,0.018,Gabriela Rios,Nuevo Leon,20880.0,ALTO,43.3,365,1.0
POL-008337,GMM-20-008337,Jorge,Ortiz,Mendoza,ORJM610612UF5,1961-06-12,64,M,Union libre,Analista,GMM,Plus,2020-04-04,2020-04-04,2021-04-04,3,Vigente,,Broker,,,,500000,5000.0,14960.0,17353.6,Anual,AG039,CDMX,Benito Juarez,70230.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Fernando Torres,Jalisco,61+,Gastos Medicos Mayores,0.022,Fernando Torres,Jalisco,12760.0,MEDIO,64.9,365,1.0
POL-008338,GMM-24-008338,Mario,Romero,Gonzalez,ROMG001114UZ8,2000-11-14,25,F,Divorciado,Ingeniero,GMM,Premium,2024-11-02,2024-11-02,2025-11-02,3,Vencida,,Broker,,,,500000,20000.0,11000.0,12760.0,Anual,AG070,Michoacan,Morelia,46275.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Sandra Navarro,Tamaulipas,18-30,Gastos Medicos Mayores,0.022,Sandra Navarro,Tamaulipas,12760.0,MEDIO,25.5,365,1.0
POL-008339,GMM-21-008339,Sergio,Ortiz,Garcia,ORSG720423NE1,1972-04-23,54,M,Divorciado,Empresario,GMM,Basico,2021-05-02,2021-05-02,2022-05-02,1,Vigente,,Agente,,,,2000000,8000.0,53240.0,61758.4,Anual,AG019,Tamaulipas,Tampico,10140.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Silvia Hernandez,Veracruz,46-60,Gastos Medicos Mayores,0.022,Silvia Hernandez,Veracruz,51040.0,ALTO,54.1,365,1.0
POL-008340,Acc-24-008340,Patricia,Rios,Silva,RIPS950124FW1,1995-01-24,31,M,Casado,Jubilado,Accidentes Personales,Individual,2024-01-31,2024-01-31,2025-01-31,2,Vigente,,Directo,,,,300000,1000.0,3600.0,4510.08,Mensual,AG002,Michoacan,Lazaro Cardenas,15240.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Norma Navarro,Guanajuato,31-45,Accidentes Personales,0.012,Norma Navarro,Guanajuato,4176.0,BAJO,31.3,366,1.0
POL-008341,GMM-21-008341,Arturo,Reyes,Vargas,REAV880224KA2,1988-02-24,38,F,Viudo,Analista,GMM,Plus,2021-10-02,2021-10-02,2022-10-02,1,Cancelada,Solicitud del cliente,Promotor,,,,2000000,20000.0,44000.0,55123.2,Mensual,AG050,Michoacan,Morelia,29435.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Gabriela Rios,Nuevo Leon,31-45,Gastos Medicos Mayores,0.022,Gabriela Rios,Nuevo Leon,51040.0,ALTO,38.2,365,1.0
POL-008342,GMM-23-008342,Miguel,Moreno,Ramirez,MOMR741129TR0,1974-11-29,51,M,Casado,Administrativo,GMM,Plus,2023-07-31,2023-07-31,2024-07-31,3,Vigente,,Banca Seguros,,,,1000000,8000.0,25630.0,32109.26,Mensual,AG024,Guanajuato,Celaya,53905.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Luis Salazar,CDMX,46-60,Gastos Medicos Mayores,0.022,Luis Salazar,CDMX,25520.0,ALTO,51.5,366,1.0
POL-008343,GMM-22-008343,Sergio,Flores,Gonzalez,FLSG771123NF9,1977-11-23,48,F,Viudo,Arquitecto,GMM,Premium,2022-09-24,2022-09-24,2023-09-24,0,Vigente,,Agente,,,,500000,15000.0,12320.0,15434.5,Mensual,AG007,Michoacan,Morelia,70828.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Gloria Soto,Baja California,46-60,Gastos Medicos Mayores,0.022,Gloria Soto,Baja California,12760.0,MEDIO,48.5,365,1.0
POL-008344,GMM-19-008344,Jorge,Dominguez,Lopez,DOJL780322AS9,1978-03-22,48,F,Viudo,Tecnico,GMM,Elite,2019-07-23,2019-07-23,2020-07-23,3,Vigente,,Digital,,,,1000000,15000.0,24640.0,28582.4,Anual,AG037,Baja California,Tecate,35822.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Enrique Martinez,Michoacan,46-60,Gastos Medicos Mayores,0.022,Enrique Martinez,Michoacan,25520.0,ALTO,48.2,366,1.0
POL-008345,Acc-22-008345,Irene,Ramos,Perez,RAIP930530DS2,1993-05-30,32,F,Divorciado,Gerente,Accidentes Personales,Familiar,2022-05-09,2022-05-09,2023-05-09,2,Vigente,,Broker,,,,300000,3000.0,3600.0,4510.08,Mensual,AG032,Tamaulipas,Victoria,41549.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Norma Medina,Yucatan,31-45,Accidentes Personales,0.012,Norma Medina,Yucatan,4176.0,BAJO,33.0,365,1.0
POL-008346,GMM-23-008346,Lorena,Salazar,Ramirez,SALR850107PO3,1985-01-07,41,M,Viudo,Arquitecto,GMM,Elite,2023-09-04,2023-09-04,2024-09-04,1,Vigente,,Directo,,,,800000,8000.0,17864.0,20722.24,Anual,AG068,Jalisco,Zapopan,50691.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Valeria Silva,Sonora,31-45,Gastos Medicos Mayores,0.022,Valeria Silva,Sonora,20416.0,ALTO,41.4,366,1.0
POL-008347,GMM-24-008347,Fernando,Perez,Morales,PEFM700105SA0,1970-01-05,56,F,Union libre,Ingeniero,GMM,Plus,2024-02-29,2024-02-29,2025-02-28,4,Vigente,,Broker,,,,2000000,8000.0,54560.0,68352.77,Mensual,AG042,Michoacan,Zamora,11774.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Irene Sanchez,Queretaro,46-60,Gastos Medicos Mayores,0.022,Irene Sanchez,Queretaro,51040.0,ALTO,56.4,365,1.0
POL-008348,Aut-20-008348,Irene,Nunez,Martinez,NUIM660330AT3,1966-03-30,60,M,Viudo,Empresario,Autos,Amplia,2020-08-19,2020-08-19,2021-08-19,0,Vigente,,Agente,Toyota,2020.0,Deportivo,200000,8000.0,7000.0,8363.6,Semestral,AG034,Estado de Mexico,Metepec,30625.0,Automoviles,0.035,Automoviles,0.035,Gabriela Moreno,CDMX,46-60,Automoviles,0.035,Gabriela Moreno,CDMX,8120.000000000001,MEDIO,60.1,365,1.0
POL-008349,Acc-19-008349,Victor,Morales,Castillo,MOVC790906GM5,1979-09-06,46,M,Casado,Abogado,Accidentes Personales,Individual,2019-10-11,2019-10-11,2020-10-11,0,Vigente,,Agente,,,,300000,3000.0,3600.0,4176.0,Anual,AG004,Nuevo Leon,Escobedo,45272.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Patricia Rios,Veracruz,46-60,Accidentes Personales,0.012,Patricia Rios,Veracruz,4176.0,BAJO,46.7,366,1.0
POL-008350,GMM-21-008350,Silvia,Chavez,Lopez,CHSL670404IZ4,1967-04-04,59,F,Casado,Analista,GMM,Basico,2021-07-10,2021-07-10,2022-07-10,4,Vigente,,Agente,,,,300000,20000.0,8481.0,10625.0,Mensual,AG046,Nuevo Leon,Escobedo,15733.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Esperanza Ramirez,Guanajuato,46-60,Gastos Medicos Mayores,0.022,Esperanza Ramirez,Guanajuato,7655.999999999999,MEDIO,59.1,365,1.0
POL-008351,GMM-21-008351,Silvia,Vega,Lopez,VESL760924GP4,1976-09-24,49,M,Viudo,Estudiante,GMM,Premium,2021-07-30,2021-07-30,2022-07-30,0,Vigente,,Directo,,,,300000,10000.0,7491.0,9384.72,Mensual,AG003,Queretaro,El Marques,40360.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Daniel Sanchez,Queretaro,46-60,Gastos Medicos Mayores,0.022,Daniel Sanchez,Queretaro,7655.999999999999,MEDIO,49.6,365,1.0
POL-008352,Aut-21-008352,Roberto,Rivera,Vega,RIRV941101MY8,1994-11-01,31,F,Divorciado,Analista,Autos,Amplia,2021-08-21,2021-08-21,2022-08-21,2,Vigente,,Agente,Toyota,2024.0,Camioneta,800000,8000.0,28000.0,32480.0,Anual,AG042,Michoacan,Apatzingan,79180.0,Automoviles,0.035,Automoviles,0.035,Irene Sanchez,Queretaro,31-45,Automoviles,0.035,Irene Sanchez,Queretaro,32480.000000000004,ALTO,31.5,365,1.0
POL-008353,GMM-19-008353,Luz,Aguilar,Gutierrez,AGLG810724IH5,1981-07-24,44,F,Soltero,,GMM,Plus,2019-09-22,2019-09-22,2020-09-22,1,Vigente,,Agente,,,,300000,8000.0,6996.0,8115.36,Anual,AG060,Guanajuato,Guanajuato,52699.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Victor Jimenez,Queretaro,31-45,Gastos Medicos Mayores,0.022,Victor Jimenez,Queretaro,7655.999999999999,MEDIO,44.8,366,1.0
POL-008354,GMM-22-008354,Fernanda,Castillo,Ramos,CAFR710623AY2,1971-06-23,54,F,Soltero,Director,GMM,Premium,2022-08-14,2022-08-14,2023-08-14,2,Vigente,,Broker,,,,800000,5000.0,21296.0,24703.36,Anual,AG035,Puebla,Atlixco,45069.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Lorena Ramos,Estado de Mexico,46-60,Gastos Medicos Mayores,0.022,Lorena Ramos,Estado de Mexico,20416.0,ALTO,54.9,365,1.0
POL-008355,GMM-20-008355,Claudia,Martinez,Mendoza,MACM621103SR9,1962-11-03,63,M,Casado,Director,GMM,Basico,2020-07-19,2020-07-19,2021-07-19,1,Vigente,,Agente,,,,200000,8000.0,5918.0,6864.88,Anual,AG064,Jalisco,Tonala,66887.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Fernando Medina,Baja California,61+,Gastos Medicos Mayores,0.022,Fernando Medina,Baja California,5104.0,BAJO,63.5,365,1.0
POL-008356,GMM-20-008356,Luis,Salazar,Cruz,SALC800903XU1,1980-09-03,45,F,Viudo,,GMM,Elite,2020-05-24,2020-05-24,2021-05-24,2,Vigente,,Agente,,,,3000000,8000.0,70950.0,84771.06,Semestral,AG060,CDMX,Miguel Hidalgo,27783.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Victor Jimenez,Queretaro,31-45,Gastos Medicos Mayores,0.022,Victor Jimenez,Queretaro,76560.0,ALTO,45.7,365,1.0
POL-008357,GMM-23-008357,Silvia,Morales,Vega,MOSV040921PC5,2004-09-21,21,M,Casado,Ingeniero,GMM,Basico,2023-06-02,2023-06-02,2024-06-02,3,Suspendida,,Agente,,,,2000000,10000.0,44000.0,51040.0,Anual,AG028,Coahuila,Acuna,15753.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Hector Perez,Coahuila,18-30,Gastos Medicos Mayores,0.022,Hector Perez,Coahuila,51040.0,ALTO,21.7,366,1.0
POL-008358,Acc-22-008358,Raul,Salazar,Gutierrez,SARG010512PL1,2001-05-12,24,F,Union libre,Jubilado,Accidentes Personales,Individual,2022-01-17,2022-01-17,2023-01-17,3,Vigente,,Broker,,,,500000,3000.0,6000.0,7308.0,Trimestral,AG053,Michoacan,Uruapan,49833.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Martha Ramos,Estado de Mexico,18-30,Accidentes Personales,0.012,Martha Ramos,Estado de Mexico,6959.999999999999,MEDIO,25.0,365,1.0
POL-008359,Aut-24-008359,Martha,Gutierrez,Torres,GUMT861126OB9,1986-11-26,39,M,Divorciado,Gerente,Autos,RC+LT,2024-11-08,2024-11-08,2025-11-08,1,Vigente,,Agente,BMW,2018.0,Pick-up,200000,3000.0,7000.0,8769.6,Mensual,AG059,Michoacan,Zamora,13352.0,Automoviles,0.035,Automoviles,0.035,Enrique Dominguez,Sonora,31-45,Automoviles,0.035,Enrique Dominguez,Sonora,8120.000000000001,MEDIO,39.5,365,1.0
POL-008360,GMM-22-008360,Oscar,Lopez,Lopez,LOOL870521AT5,1987-05-21,38,F,Soltero,Empresario,GMM,Basico,2022-08-20,2022-08-20,2023-08-20,0,Vigente,,Banca Seguros,,,,300000,15000.0,6600.0,7656.0,Anual,AG034,Guanajuato,Leon,19444.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Gabriela Moreno,CDMX,31-45,Gastos Medicos Mayores,0.022,Gabriela Moreno,CDMX,7655.999999999999,MEDIO,39.0,365,1.0
POL-008361,GMM-19-008361,Maria,Vargas,Flores,VAMF800906WB1,1980-09-06,45,F,Soltero,Analista,GMM,Plus,2019-07-01,2019-07-01,2020-07-01,2,Vencida,,Agente,,,,3000000,20000.0,70950.0,88886.16,Mensual,AG062,Chihuahua,Cuauhtemoc,14507.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Martha Medina,Queretaro,31-45,Gastos Medicos Mayores,0.022,Martha Medina,Queretaro,76560.0,ALTO,45.7,366,1.0
POL-008362,GMM-20-008362,Gloria,Salazar,Romero,SAGR810722DR4,1981-07-22,44,M,Viudo,Abogado,GMM,Elite,2020-07-28,2020-07-28,2021-07-28,0,Vigente,,Promotor,,,,1000000,15000.0,23320.0,27051.2,Anual,AG002,Jalisco,Tlaquepaque,55670.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Norma Navarro,Guanajuato,31-45,Gastos Medicos Mayores,0.022,Norma Navarro,Guanajuato,25520.0,ALTO,44.8,365,1.0
